Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
MMR01,13/06/2016,0000001946,Tin Hlaing Group Co.LTD;,MMR,MAINTENANCE/ CONSTRUCTION SER,"101,717"
NER01,13/06/2016,0000001986,ASUSU S.A,NER,FINANCIAL SERVICES,"206,125"
CAF01,10/06/2016,0000001722,CAF DANISH REFUGEE COUNCIL,CAF,TELECOMS SERVICES,"108,647"
DONIK,09/06/2016,0000000335,Government of Hungary,HUN,BUSINESS/ ADMINISTRATIVE SER,"1,268,873"
DONIK,09/06/2016,0000000335,Government of Hungary,HUN,BUSINESS/ ADMINISTRATIVE SER,"1,268,873"
TUR01,09/06/2016,0000002723,SECURITAS GUVENLIK SISTEMLERI A.S.,TUR,SECURITY/ SAFETY SERVICES,"121,594"
HQSMS,08/06/2016,0000034283,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"557,000"
HQSMS,08/06/2016,0000034293,HCL Technologies Limited,IND,FINANCIAL SERVICES,"121,020"
LBR01,08/06/2016,0000002045,SECURITY EXPERT GUARD AGENCY OF LIBERIA,LBR,SECURITY/ SAFETY SERVICES,"116,319"
HQSMS,03/06/2016,0000034248,WIPRO LIMITED,IND,FINANCIAL SERVICES,"547,456"
HQSMS,03/06/2016,0000034249,ACCENTURE LLP,USA,FINANCIAL SERVICES,"142,500"
LKA01,03/06/2016,0000003568,National Film Corporation of Sri Lanka,LKA,MEETING/TRAVEL/ FOOD SER,"202,500"
RWA01,03/06/2016,0000001308,BEIJING PAPER CORPORATION,RWA,PERSONAL CARE PRODUCTS,"316,353"
SYR01,02/06/2016,0000004429,KARDISI Co.,IRQ,AIR CONDITIONING EQUIP/ SUPPL,"810,000"
SYR01,02/06/2016,0000004429,KARDISI Co.,IRQ,AIR CONDITIONING EQUIP/ SUPPL,"162,000"
EGY01,01/06/2016,0000001832,Diocese of Egypt,EGY,BUSINESS/ ADMINISTRATIVE SER,"110,116"
HQSMS,01/06/2016,0000034226,BOSS COMPANY APS,DNK,OFFICE FURNITURE,"133,801"
HQSMS,01/06/2016,0000034231,WILLIS LTD,GBR,INSURANCE SERVICES,"266,000"
HQSMS,01/06/2016,0000034231,WILLIS LTD,GBR,INSURANCE SERVICES,"354,000"
IRQ01,01/06/2016,0000002947,Idris Latif Hamad Ameen,IRQ,STORAGE/PACKING/HANDLING,"350,000"
HQSMS,31/05/2016,0000034222,DANISH REFUGEE COUNCIL,DNK,FINANCIAL SERVICES,"200,000"
RWA01,31/05/2016,0000001306,MURENZI SUPPLY COMPANY,RWA,WATER CANS,"111,209"
HQSMS,30/05/2016,0000034212,ORACLE SOFTWARE GMBH,CHE,SOFTWARE,"630,435"
HQSMS,30/05/2016,0000034213,HEXAWARE TECHNOLOGIES LIMITED UK,GBR,COMPUTER SERVICES,"120,000"
JOR01,30/05/2016,0000004144,Electricity Distribution Company (EDCO),JOR,MAINTENANCE/ CONSTRUCTION SER,"641,970"
HQSMS,27/05/2016,0000034191,IMRES,NLD,MISC MEDICAL SUPPLIES,"368,920"
HQSMS,27/05/2016,0000034195,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"697,735"
HQSMS,27/05/2016,0000034200,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"385,710"
DONIK,26/05/2016,0000000329,UPS Foundation,USA,TRANSPORT SUPPORT,"371,000"
IRQ01,25/05/2016,0000002945,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,PREFABRICATED House,"220,888"
PSFRR,25/05/2016,0000000830,OMICRON SERVIZI SRL,ITA,ADVERTISING/ INFORMATION SER,"226,757"
RWA01,25/05/2016,0000001301,SULFO RWANDA INDUSTRIES S.A,RWA,SOAP/CLEANING /HYGIENE SUPPLIE,"410,341"
SOM01,25/05/2016,0000001895,UNDP REPRESENTATIVE IN SOMALIA,KEN,BUSINESS/ ADMINISTRATIVE SER,"241,832"
YEM01,25/05/2016,0000002880,ALQUSS COMPANY FOR TRADING,YEM,STRUCTURAL BUILDING PRODUCTS /,"147,000"
YEM01,25/05/2016,0000002880,ALQUSS COMPANY FOR TRADING,YEM,WOOD POLES,"289,800"
DONIK,24/05/2016,0000000328,UNITED NATIONS FOUNDATIONS,USA,MOSQUITO NET,"250,000"
HQSMS,24/05/2016,0000034172,Consultoria Medioambiental del Vinalopo,ESP,LAMP/ LAMP COMPONENTS,"202,143"
HQSMS,24/05/2016,0000034175,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"322,596"
SYR01,24/05/2016,0000004426,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"107,646"
TCD01,24/05/2016,0000005532,NOSA SARL,TCD,SOAP/CLEANING /HYGIENE SUPPLIE,"136,636"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,23/05/2016,0000034163,BIDCO AFRICA LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"177,785"
HQSMS,23/05/2016,0000034163,BIDCO AFRICA LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"395,715"
SSD01,23/05/2016,0000002549,UNITED NATIONS HUMANITARIAN AIR SERVICES,KEN,BUSINESS/ ADMINISTRATIVE SER,"100,701"
SYR01,23/05/2016,0000004425,ETS NAHEED KHAWEJA,LBN,WATER COOLED POWER GENERATORS,"154,620"
CAF01,20/05/2016,0000001712,DHL GLOBAL FORWARDING,CMR,TRANSPORT SUPPORT,"110,021"
GRC01,20/05/2016,0000001286,KMS BUILDING S.A,GRC,PREFABRICATED House,"121,088"
GRC01,20/05/2016,0000001287,EVROEMPORIKI AVEE - EUROTRADE S.A.,GRC,PREFABRICATED House,"130,102"
HQSMS,20/05/2016,0000034148,BIDCO AFRICA LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"568,281"
HQSMS,20/05/2016,0000034149,BIDCO AFRICA LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"275,280"
HQSMS,20/05/2016,0000034153,UNITED NATIONS OFFICE AT GENEVA,CHE,SECURITY/ SAFETY SERVICES,"3,900,000"
HQSMS,19/05/2016,0000034139,MEDIAEDGE:CIA INTERNATIONAL LIMITED,GBR,ADVERTISING/ INFORMATION SER,"315,000"
GRC01,18/05/2016,0000001284,HELLENIC CATERING,GRC,MEETING/TRAVEL/ FOOD SER,"164,399"
HQSMS,18/05/2016,0000034133,Gnucoop Societa Cooperativa,ITA,COMPUTER SERVICES,"206,633"
JOR01,18/05/2016,0000004136,Al-Edwan Contracting Company,JOR,MAINTENANCE/ CONSTRUCTION SER,"3,471,452"
SSD01,18/05/2016,0000002543,KIFMAS COMPANY LIMITED,KEN,CONCRETE/ CEMENT/ PLASTER,"128,012"
HQSMS,17/05/2016,0000034119,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"4,603,761"
HQSMS,17/05/2016,0000034122,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"148,000"
HQSMS,17/05/2016,0000034125,TOYOTA MOTOR CORPORATION,JPN,4x4 SC PICP-UP,"101,342"
KAZ01,17/05/2016,0000000629,UNDP,KAZ,BUSINESS/ ADMINISTRATIVE SER,"134,244"
JOR01,16/05/2016,0000004123,G4S Secure Solutions Int'l Inc. Jordan,JOR,AUDIO-VISUAL SUPPLIES,"108,983"
SYR01,16/05/2016,0000004418,TAREK SAYEGH Est For Trading&Contracting,LBN,MAINTENANCE/ CONSTRUCTION SER,"320,930"
TZA01,16/05/2016,0000003533,TOTAL (T) LTD,TZA,DIESEL,"222,237"
TZA01,16/05/2016,0000003533,TOTAL (T) LTD,TZA,DIESEL,"217,405"
TZA01,16/05/2016,0000003534,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"280,529"
DONIK,12/05/2016,0000000326,UNITED NATIONS FOUNDATIONS,USA,MOSQUITO NET,"187,500"
DONIK,12/05/2016,0000000327,UNITED NATIONS FOUNDATIONS,USA,MOSQUITO NET,"500,000"
HQSMS,12/05/2016,0000034109,MARSH LIMITED,GBR,INSURANCE SERVICES,"452,167"
HQSMS,12/05/2016,0000034112,WHO (UNICC),CHE,COMPUTER SERVICES,"576,500"
HQSMS,12/05/2016,0000034112,WHO (UNICC),CHE,COMPUTER SERVICES,"576,500"
JOR01,12/05/2016,0000004112,Jordan Pioneer For Metal Industry,JOR,PREFABRICATED House,"124,138"
JOR01,12/05/2016,0000004116,Karar for Producing & Develop. Indus EQ,JOR,SOLAR GENERATORS/ SUPPLIES,"2,782,829"
JOR01,12/05/2016,0000004118,Raseef Containers Services LLC,JOR,WATER TANK/ WATER CONTAINERS,"135,876"
LBN01,12/05/2016,0000002183,MEC s.a.r.l,LBN,ADVERTISING/ INFORMATION SER,"700,000"
LBN01,12/05/2016,0000002183,MEC s.a.r.l,LBN,ADVERTISING/ INFORMATION SER,"200,000"
LBN01,12/05/2016,0000002184,AL Bonyan Company for Engineering & Cont,LBN,MAINTENANCE/ CONSTRUCTION SER,"2,588,321"
LBN01,12/05/2016,0000002184,AL Bonyan Company for Engineering & Cont,LBN,MAINTENANCE/ CONSTRUCTION SER,"322,718"
NPL01,12/05/2016,0000001038,REFUGEE/IDP Direct Payment,SVN,CIVIL AFFAIRS SERVICES,"125,643"
HQSMS,11/05/2016,0000034105,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"789,052"
DONIK,10/05/2016,0000000325,Fast Retailing Co. Ltd.,JPN,CLOTHING,"830,645"
NER01,10/05/2016,0000001959,GADNET SECURITE,NER,SECURITY/ SAFETY SERVICES,"109,506"
GRC01,09/05/2016,0000001265,GAMEBUSTER LTD,GRC,CIVIL AFFAIRS SERVICES,"280,045"
GRC01,09/05/2016,0000001269,ARISTEIDIS MAVROGIANNAKIS & SIA E.E.,GRC,BUSINESS/ ADMINISTRATIVE SER,"226,757"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,09/05/2016,0000034091,D'ALESSANDRI CONGRESS SERVICE,CHE,BUSINESS/ ADMINISTRATIVE SER,"106,157"
KOR01,09/05/2016,0000000720,Group M Korea Co. Ltd.,KOR,ADVERTISING/ INFORMATION SER,"307,530"
TUR01,09/05/2016,0000002669,MERT KOPYALAMA OFIS & KIRTASIYE,TUR,TECHING/ TRAINING EQUIPMENT,"155,946"
ETH01,06/05/2016,0000004719,ETAB SOAP FACTORY,ETH,SOAP/CLEANING /HYGIENE SUPPLIE,"312,276"
HQSMS,06/05/2016,0000034070,HESCO BASTION LTD.,GBR,PERSONAL SAFETY/ PROTECTION,"149,606"
KEN01,06/05/2016,0000008786,WFP SOMALIA,KEN,CHARTERS,"142,660"
KEN01,06/05/2016,0000008794,WFP SOMALIA,KEN,CHARTERS,"146,718"
LBN01,06/05/2016,0000002179,DANISH REFUGEE COUNCIL,DNK,FINANCIAL SERVICES,"106,814"
GRC01,05/05/2016,0000001255,AMAXOTECHNIKI - S.A.,GRC,HOUSEHOLD FURNITURE/EQUIPMENT,"399,093"
GRC01,05/05/2016,0000001256,Ioannis Polymenidis,GRC,MAINTENANCE/ CONSTRUCTION SER,"101,190"
HQSMS,05/05/2016,0000034052,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"7,855,541"
HQSMS,05/05/2016,0000034058,HEXAWARE TECHNOLOGIES LIMITED UK,GBR,COMPUTER SERVICES,"282,298"
IRQ01,05/05/2016,0000002940,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"288,000"
ETH01,04/05/2016,0000004717,MINISTRY OF COMM. & INFO. TECHNOLOGY,ETH,COMPUTER SERVICES,"180,091"
HQSMS,04/05/2016,0000034033,UNIVERSALIA MANAGEMENT GROUP,CAN,EVALUATION SERVICE,"224,675"
HQSMS,04/05/2016,0000034034,Oxford Policy Management Ltd,GBR,EVALUATION SERVICE,"151,547"
SYR01,04/05/2016,0000004413,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"113,795"
HQSMS,03/05/2016,0000034022,ALPINTER,BEL,KITCHENWARE,"310,003"
HQSMS,03/05/2016,0000034023,O.K.I. GENERAL TRADING LLC,ARE,KITCHENWARE,"103,712"
HQSMS,03/05/2016,0000034024,WORLDFA EXPORTS PVT. LTD.,IND,KITCHENWARE,"109,648"
HQSMS,03/05/2016,0000034026,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"100,744"
HQSMS,03/05/2016,0000034027,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"150,545"
IRQ01,03/05/2016,0000002937,UNDP Representative USD Account-Iraq,JOR,STRUCTURAL BUILDING PRODUCTS /,"244,350"
AFG01,02/05/2016,0000004162,HART SECURITY LIMITED,AFG,SECURITY/ SAFETY SERVICES,"258,383"
AFG01,02/05/2016,0000004162,HART SECURITY LIMITED,AFG,SECURITY/ SAFETY SERVICES,"161,298"
SDN01,02/05/2016,0000005669,"BUTHARY TRADE, TRANSPORT & CONSTRUCTION",SDN,TRANSPORT SUPPORT,"150,000"
HQSMS,29/04/2016,0000034009,ORACLE SOFTWARE GMBH,CHE,COMPUTER SERVICES,"325,000"
KOR01,29/04/2016,0000000717,Appco Korea Ltd.,KOR,ADVERTISING/ INFORMATION SER,"3,276,449"
DONIK,28/04/2016,0000000323,UNITED NATIONS FOUNDATIONS,USA,MOSQUITO NET,"112,500"
HQSMS,28/04/2016,0000034003,THE MEDICAL EXPORT GROUP BV,NLD,MISC MEDICAL SUPPLIES,"351,917"
HQSMS,28/04/2016,0000034005,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"671,427"
BDI01,27/04/2016,0000000931,FAROOK SALEH  ADAM,BDI,BUSINESS/ ADMINISTRATIVE SER,"129,000"
KEN01,27/04/2016,0000008750,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"140,743"
KEN01,27/04/2016,0000008750,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"142,428"
KEN01,27/04/2016,0000008750,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"142,428"
KEN01,27/04/2016,0000008750,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"142,428"
KEN01,27/04/2016,0000008750,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"142,428"
KEN01,27/04/2016,0000008750,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"142,428"
KEN01,27/04/2016,0000008750,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"142,428"
SSD01,27/04/2016,0000002515,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"500,000"
SSD01,27/04/2016,0000002516,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"500,000"
PSFRR,25/04/2016,0000000813,METAMARKETING SERVICE srl,ITA,ADVERTISING/ INFORMATION SER,"127,621"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
PSFRR,25/04/2016,0000000816,APPCO GROUP ITALIA SRL,ITA,ADVERTISING/ INFORMATION SER,"468,997"
TCD01,25/04/2016,0000005497,NOSA SARL,TCD,SOAP/CLEANING /HYGIENE SUPPLIE,"362,423"
FRA01,21/04/2016,0000000833,Patrimoni Property,FRA,BUSINESS/ ADMINISTRATIVE SER,"118,377"
HQSMS,21/04/2016,0000033958,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"128,570"
HQSMS,21/04/2016,0000033965,Scan Global Logistics A/S,DNK,CARGO/PASSENGER TRANSPORT,"411,000"
SSD01,21/04/2016,0000002508,TAAM PETROLEUM LTD.,KEN,DIESEL,"184,800"
SSD01,21/04/2016,0000002508,TAAM PETROLEUM LTD.,KEN,DIESEL,"151,200"
TUR01,21/04/2016,0000002644,VERIFY VERI ILETISIM,TUR,SOFTWARE,"1,255,165"
TUR01,21/04/2016,0000002644,VERIFY VERI ILETISIM,TUR,COMPUTERS,"555,144"
TUR01,21/04/2016,0000002644,VERIFY VERI ILETISIM,TUR,DATA COLLECTION EQUIPMENT,"1,001,850"
TUR01,21/04/2016,0000002644,VERIFY VERI ILETISIM,TUR,DATA COLLECTION EQUIPMENT,"184,380"
GRC01,20/04/2016,0000001240,SEAGULL S.A.,GRC,TRANSPORT SUPPORT,"160,496"
KEN01,20/04/2016,0000008737,HASHI ENERGY LIMITED,KEN,DIESEL,"251,529"
KEN01,20/04/2016,0000008737,HASHI ENERGY LIMITED,KEN,DIESEL,"331,168"
KEN01,20/04/2016,0000008737,HASHI ENERGY LIMITED,KEN,DIESEL,"326,923"
HQSMS,19/04/2016,0000033943,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"129,930"
IRQ01,19/04/2016,0000002930,Zolataya Pavleen Co.,IRQ,TRANSPORT SUPPORT,"200,000"
THA01,19/04/2016,0000001282,INTERWORKS LLC,USA,EDUCATION/ TRAINING SERVICES,"177,860"
DONIK,18/04/2016,0000000321,FERRERO S.P.A.,ITA,PREFABRICATED House,"139,888"
DONIK,18/04/2016,0000000322,Fast Retailing Co. Ltd.,JPN,CLOTHING,"425,800"
GRC01,16/04/2016,0000001234,L. KENTEPOZIDIS & Co. TECHNICAL UNION SA,GRC,MAINTENANCE/ CONSTRUCTION SER,"137,542"
TCD01,16/04/2016,0000005482,AFRIKANET CONSULTING CHAD,TCD,TELECOMS SERVICES,"185,082"
HQSMS,14/04/2016,0000033912,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"364,924"
SYR01,14/04/2016,0000004412,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"223,796"
AFG01,13/04/2016,0000004142,IDG SECURITY MIDDLE EAST FZC,AFG,SECURITY/ SAFETY SERVICES,"305,000"
AFG01,13/04/2016,0000004142,IDG SECURITY MIDDLE EAST FZC,AFG,SECURITY/ SAFETY SERVICES,"129,000"
AFG01,13/04/2016,0000004142,IDG SECURITY MIDDLE EAST FZC,AFG,SECURITY/ SAFETY SERVICES,"104,000"
HQSMS,12/04/2016,0000033894,HEWLETT-PACKARD,CHE,COMPUTER SERVICES,"500,000"
MLI01,12/04/2016,0000000547,AGENCE MALI MANAGEMENT,MLI,SECURITY/ SAFETY SERVICES,"135,826"
SEN01,12/04/2016,0000002297,SOCIETE CIVILE IMMO FAALO,SEN,BUSINESS/ ADMINISTRATIVE SER,"248,504"
GRC01,11/04/2016,0000001222,KMS BUILDING S.A,GRC,PREFABRICATED House,"209,649"
HQSMS,11/04/2016,0000033880,N-R-S INTERNATIONAL -  FZE,ARE,BLANKETS,"188,020"
HQSMS,11/04/2016,0000033886,Clements & Company Inc.,USA,GFM INSURANCE FEES,"237,500"
HQSMS,11/04/2016,0000033887,Clements & Company Inc.,USA,GFM INSURANCE FEES,"244,326"
HQSMS,08/04/2016,0000033875,KITCHEN ESSENTIALS,IND,WATER BUCKET/ BASINE,"103,740"
JOR01,07/04/2016,0000004082,Jordan Pioneer For Metal Industry,JOR,PREFABRICATED House,"186,864"
CAF01,06/04/2016,0000001690,TRADEX CENTRAFRIQUE,CAF,DIESEL,"178,095"
IRN01,06/04/2016,0000006250,Ms. Mahin Assadi,ARE,BUSINESS/ ADMINISTRATIVE SER,"360,000"
HQSMS,05/04/2016,0000033860,Paramount Tarpaulin Industries,PAK,PERSONAL CARE PRODUCTS,"139,125"
HQSMS,05/04/2016,0000033865,HCL Technologies Limited,IND,FINANCIAL SERVICES,"126,548"
JOR01,05/04/2016,0000004071,Irbid District Electricity Company LTD,JOR,UTILITIES,"4,919,492"
JOR01,05/04/2016,0000004073,Electricity Distribution Company (EDCO),JOR,UTILITIES,"144,068"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
JORMN,05/04/2016,0000000253,Kuehne and Nagel,JOR,STORAGE/PACKING/HANDLING,"246,172"
TCD01,05/04/2016,0000005475,WFP CHAD IMPREST ACCOUNT XAF,TCD,MEETING/TRAVEL/ FOOD SER,"123,799"
AZE01,04/04/2016,0000000596,MEDICLUB MMM,AZE,CIVIL AFFAIRS SERVICES,"112,867"
DONIK,04/04/2016,0000000319,Fast Retailing Co. Ltd.,JPN,CLOTHING,"251,100"
KOR01,04/04/2016,0000000710,DTV Asia Ltd.,HKG,ADVERTISING/ INFORMATION SER,"1,578,084"
NGA01,04/04/2016,0000001100,ABBAS TAFIDA,NGA,BUSINESS/ ADMINISTRATIVE SER,"180,000"
RWA01,04/04/2016,0000001288,AGESPRO SECURITY,RWA,SECURITY/ SAFETY SERVICES,"127,179"
SSD01,04/04/2016,0000002499,WARRIOR SECURITY LIMITED,KEN,SECURITY/ SAFETY SERVICES,"151,470"
SSD01,04/04/2016,0000002499,WARRIOR SECURITY LIMITED,KEN,SECURITY/ SAFETY SERVICES,"102,465"
SSD01,02/04/2016,0000002497,TAAM PETROLEUM LTD.,KEN,DIESEL,"182,000"
HQSMS,31/03/2016,0000033818,BIDCO AFRICA LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"114,700"
HQSMS,30/03/2016,0000033815,MICROSOFT IRELAND OPERATIONS LTD,IRL,COMPUTER SERVICES,"142,992"
TUR01,30/03/2016,0000002618,SAHRA CEVIRI ARASTIRMA VE DAN. HIZ. LTD.,TUR,WRITING/TRANSLATION/ INTERPRET,"426,875"
GRC01,29/03/2016,0000001206,SEAGULL S.A.,GRC,TRANSPORT SUPPORT,"127,846"
GRC01,29/03/2016,0000001208,ADDMA,GRC,REGISTRATION SUPPLIES,"1,015,582"
GRC01,29/03/2016,0000001208,ADDMA,GRC,CIVIL AFFAIRS SERVICES,"3,505,754"
HQSMS,25/03/2016,0000033797,Stirling HSSE Limited,JEY,EDUCATION/ TRAINING SERVICES,"270,739"
HQSMS,24/03/2016,0000033787,HCL Technologies Limited,IND,FINANCIAL SERVICES,"126,548"
JOR01,24/03/2016,0000004055,FINE HYGIENIC PAPER CO.,JOR,PERSONAL CARE PRODUCTS,"121,627"
AFG01,23/03/2016,0000004117,Abdullah Mokhtarzada,CHE,BUSINESS/ ADMINISTRATIVE SER,"192,000"
AFG01,23/03/2016,0000004118,DR. WASFIA RAHIMI,DEU,BUSINESS/ ADMINISTRATIVE SER,"144,000"
CHN01,23/03/2016,0000001723,HONG KONG FUNDRAISING CONSULTANCY LTD,HKG,ADVERTISING/ INFORMATION SER,"579,076"
CHN01,23/03/2016,0000001724,MVP CONSULTANTS & DEVELOPMENT LIMITED,HKG,ADVERTISING/ INFORMATION SER,"360,314"
HQSMS,23/03/2016,0000033784,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"322,596"
HQSMS,22/03/2016,0000033769,HEWLETT-PACKARD,CHE,COMPUTER SERVICES,"365,482"
HQSMS,21/03/2016,0000033757,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"102,504"
HQSMS,21/03/2016,0000033758,Microsoft Switzerland Ltd. Liab Co.,CHE,COMPUTER SERVICES,"160,804"
ETH01,18/03/2016,0000004644,MILLION ALEMAYEHU GENERAL IMPORTER,ETH,CLOTHING,"834,560"
HQSMS,18/03/2016,0000033740,UltiSat Inc.,USA,TELECOMS SERVICES,"138,204"
PSFRR,18/03/2016,0000000798,Delta Promotions srl,ITA,ADVERTISING/ INFORMATION SER,"767,283"
SVN01,18/03/2016,0000000026,DRUSTVO UP JESENICE,SVN,WRITING/TRANSLATION/ INTERPRET,"107,298"
PSFRR,17/03/2016,0000000789,STARCOM ITALIA SRL,ITA,ADVERTISING/ INFORMATION SER,"111,474"
SYR01,17/03/2016,0000004401,ALHOUDA SARL,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"355,400"
HQSMS,16/03/2016,0000033704,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"643,140"
HQSMS,16/03/2016,0000033707,WILLIS LTD,GBR,INSURANCE SERVICES,"130,000"
HQSMS,16/03/2016,0000033707,WILLIS LTD,GBR,INSURANCE SERVICES,"130,000"
TCD01,16/03/2016,0000005459,IMPRIMERIE AGB,TCD,MAINTENANCE/ CONSTRUCTION SER,"127,604"
TCD01,16/03/2016,0000005460,SOCIETE ESICO-BTP,TCD,MAINTENANCE/ CONSTRUCTION SER,"131,520"
TCD01,16/03/2016,0000005461,OLYMPIC BUSINESS,TCD,MAINTENANCE/ CONSTRUCTION SER,"142,497"
THA01,16/03/2016,0000001270,APPCO LIMITED,THA,ADVERTISING/ INFORMATION SER,"466,378"
THA01,16/03/2016,0000001271,SG GLOBAL SUPPORT SERVICES SDN BHD,MYS,ADVERTISING/ INFORMATION SER,"249,096"
TZA01,16/03/2016,0000003490,TOTAL (T) LTD,TZA,DIESEL,"248,400"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
TZA01,16/03/2016,0000003490,TOTAL (T) LTD,TZA,DIESEL,"248,400"
EGY01,15/03/2016,0000001816,Diocese of Egypt,EGY,BUSINESS/ ADMINISTRATIVE SER,"220,231"
SYR01,15/03/2016,0000004397,KHULUD SIRRI HALABI / DHL Express,LBN,STORAGE/PACKING/HANDLING,"260,000"
SYR01,15/03/2016,0000004398,KHULUD SIRRI HALABI / DHL Express,LBN,TRANSPORT SUPPORT,"600,000"
SYR01,15/03/2016,0000004399,"NAZHA Travel, Tourism & Freight",LBN,TRANSPORT SUPPORT,"900,000"
HQSMS,14/03/2016,0000033695,SPARTAN RELIEF SUPPLIES LIMITED,KEN,KITCHENWARE,"179,025"
HQSMS,14/03/2016,0000033695,SPARTAN RELIEF SUPPLIES LIMITED,KEN,KITCHENWARE,"161,700"
BGD01,13/03/2016,0000001083,Bangladesh National Women Lawyers Asso,BGD,BUSINESS/ ADMINISTRATIVE SER,"136,560"
HQSMS,11/03/2016,0000033691,RELTEX TARPAULINS (AFRICA) EPZ LTD,KEN,PLASTIC PRODUCTS (SHEETS & ROL,"100,080"
HQSMS,11/03/2016,0000033691,RELTEX TARPAULINS (AFRICA) EPZ LTD,KEN,PLASTIC PRODUCTS (SHEETS & ROL,"190,560"
SSD01,11/03/2016,0000002483,PACIFIC ARCHITECTS AND ENGINEERS INC.,USA,MAINTENANCE/ CONSTRUCTION SER,"3,393,652"
SSD01,11/03/2016,0000002485,GAR-GAR TRANSPORTERS LTD,SSD,CARGO/PASSENGER TRANSPORT,"187,500"
COD01,10/03/2016,0000006231,WORLD FOOD PROGRAMME,ITA,CHARTERS,"2,000,000"
HQSMS,10/03/2016,0000033680,Kuehne and Nagel,JOR,STORAGE/PACKING/HANDLING,"200,000"
HQSMS,10/03/2016,0000033681,WFP Tanzania,TZA,STORAGE/PACKING/HANDLING,"112,980"
HQSMS,10/03/2016,0000033683,Transitalia Sarl,CMR,STORAGE/PACKING/HANDLING,"195,789"
HQSMS,10/03/2016,0000033684,KUEHNE AND NAGEL A/S,DNK,STORAGE/PACKING/HANDLING,"161,980"
HQSMS,10/03/2016,0000033684,KUEHNE AND NAGEL A/S,DNK,STORAGE/PACKING/HANDLING,"300,577"
HQSMS,10/03/2016,0000033685,KUEHNE AND NAGEL A/S,DNK,STORAGE/PACKING/HANDLING,"733,080"
HQSMS,10/03/2016,0000033685,KUEHNE AND NAGEL A/S,DNK,STORAGE/PACKING/HANDLING,"196,800"
