Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,25/06/2018,0000043038,DAMCO DENMARK A/S,DNK,CARGO/PASSENGER TRANSPORT,"100,386"
HQSMS,25/06/2018,0000043044,DAMCO DENMARK A/S,DNK,CARGO/PASSENGER TRANSPORT,"111,540"
LBCBI,25/06/2018,0000000057,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"5,255,075"
RWA01,25/06/2018,0000001602,SAFINTRA RWANDA LIMITED,RWA,ROOFING MATERIAL,"119,304"
TUR01,25/06/2018,0000004818,KUEHNE + NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"108,945"
YEM01,24/06/2018,0000003330,ALEKHWA FOR TRADING,YEM,WOOD POLES,"100,602"
BGD01,23/06/2018,0000001540,Infinity Construction,BGD,MAINTENANCE/ CONSTRUCTION SER,"137,324"
HQSMS,22/06/2018,0000043032,Restrata Solutions FZ LLC,ARE,EDUCATION/ TRAINING SERVICES,"325,549"
LBN01,22/06/2018,0000002943,Mustapha S.E. Adada Establishment,LBN,MAINTENANCE/ CONSTRUCTION SER,"665,000"
LBN01,22/06/2018,0000002944,AL Bonyan Company for Engineering & Cont,LBN,MAINTENANCE/ CONSTRUCTION SER,"936,511"
UNOPS,22/06/2018,0000000300,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"684,342"
ARG01,21/06/2018,0000000487,GRUPO PANA S.A.,ARG,4x4 STATION WAGON,"125,700"
BGD01,21/06/2018,0000001529,S. M. ENTERPRISE,BGD,FUELS (UNSPECIFIED),"227,422"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
BGD01,21/06/2018,0000001531,M/s. Zim Traders,BGD,FUELS (UNSPECIFIED),"732,796"
LBCBI,21/06/2018,0000000054,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"121,050"
LBCBI,21/06/2018,0000000055,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"247,200"
LBCBI,21/06/2018,0000000056,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"256,550"
SYR01,21/06/2018,0000005036,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"206,561"
TZA01,21/06/2018,0000004077,KENYA KAZI SECURITY (T) LTD,TZA,SECURITY/ SAFETY SERVICES,"204,158"
HQSMS,20/06/2018,0000043012,MEC AFRICA LTD,KEN,ADVERTISING/ INFORMATION SER,"394,424"
HQSMS,20/06/2018,0000043015,HCL Technologies Limited,IND,FINANCIAL SERVICES,"288,414"
HQSMS,20/06/2018,0000043020,Clements & Company Inc.,USA,GFM INSURANCE FEES,"122,817"
IRQ01,20/06/2018,0000003476,Idrees Lateef Hamad Ameen,IRQ,STORAGE/PACKING/HANDLING,"139,566"
LBCBI,20/06/2018,0000000052,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"121,450"
LBCBI,20/06/2018,0000000053,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"230,000"
RSHNA,20/06/2018,0000001303,AFRICAN POPULATION HEALTH RESEARCH CENTR,KEN,BUSINESS/ ADMINISTRATIVE SER,"332,369"
UGA01,20/06/2018,0000006830,SOUTHERN RANGE NYANZA LIMITED,UGA,CLOTHING,"222,045"
DONIK,19/06/2018,0000000546,People's Republic of China,CHE,BUSINESS/ ADMINISTRATIVE SER,"112,624"
HQSMS,19/06/2018,0000042992,Adeli Interior Architecture & Partners,CHE,MAINTENANCE/ CONSTRUCTION SER,"137,338"
HQSMS,19/06/2018,0000042995,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"549,608"
HQSMS,19/06/2018,0000042997,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"322,596"
HQSMS,19/06/2018,0000042998,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"438,492"
HQSMS,19/06/2018,0000042999,KUEHNE + NAGEL A/S,DNK,CHARTERS,"114,800"
NLD01,19/06/2018,0000000044,Wavemaker Global Limited,GBR,ADVERTISING/ INFORMATION SER,"194,909"
ARG01,18/06/2018,0000000486,ROSEMARY LUNA VDA DE SANTISTEVAN,PER,BUSINESS/ ADMINISTRATIVE SER,"114,000"
BGD01,18/06/2018,0000001524,Infinity Construction,BGD,MAINTENANCE/ CONSTRUCTION SER,"136,601"
ETH01,18/06/2018,0000006777,AL-YUSUF GENERAL CONTRACTOR,ETH,MAINTENANCE/ CONSTRUCTION SER,"107,353"
HQSMS,18/06/2018,0000042988,The UN WORLD FOOD PROGRAMME,ITA,CHARTERS,"103,723"
TDCBI,18/06/2018,0000000009,MILLICOM TCHAD/HCR,TCD,FINANCIAL SERVICES,"151,639"
BGD01,15/06/2018,0000001521,M/S SAYEM AND BROTHERS,BGD,BAGS,"205,839"
DONIK,14/06/2018,0000000545,Stichting IKEA Foundation,NLD,BEDCLOTHES/ MATRESSES/ TOWELS,"990,976"
HQSMS,14/06/2018,0000042979,KUEHNE + NAGEL A/S,DNK,CHARTERS,"114,800"
KEN01,14/06/2018,0000010858,WFP SOMALIA,KEN,MEETING/TRAVEL/ FOOD SER,"141,000"
SSD01,14/06/2018,0000003482,WS INSIGHT LIMITED,KEN,SECURITY/ SAFETY SERVICES,"138,000"
UNOPS,14/06/2018,0000000297,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"144,001"
UNOPS,14/06/2018,0000000298,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"185,600"
CAN01,13/06/2018,0000001149,Fundraising Direct,CAN,ADVERTISING/ INFORMATION SER,"162,665"
HQSMS,13/06/2018,0000042947,WHO (UNICC),CHE,COMPUTER SERVICES,"142,800"
KEN01,13/06/2018,0000010851,FIRST CLASS FACILITY CLEANERS LTD,KEN,MAINTENANCE/ CONSTRUCTION SER,"201,573"
KEN01,13/06/2018,0000010857,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"640,184"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
YECBI,13/06/2018,0000000010,AL-AMAL MICROFINANCE BANK,YEM,FINANCIAL SERVICES,"1,625,000"
BGD01,12/06/2018,0000001514,HOMEBOUND Packers & Shippers Ltd.,BGD,CARGO/PASSENGER TRANSPORT,"233,124"
DONIK,12/06/2018,0000000541,Fast Retailing Co. Ltd.,JPN,CLOTHING,"153,698"
HQSMS,12/06/2018,0000042928,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC MEDICAL SUPPLIES,"386,551"
HQSMS,12/06/2018,0000042932,Global Public Policy Institute e.V. GPPi,DEU,EVALUATION SERVICE,"232,451"
HQSMS,12/06/2018,0000042935,TRUELITE ENERGY TRADING LLC,ARE,LAMP/ LAMP COMPONENTS,"353,307"
HQSMS,12/06/2018,0000042939,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"535,142"
HQSMS,12/06/2018,0000042940,PLANSON INTERNATIONAL CO.,USA,PRINTER/ PRINTER ACCESSORIES,"716,405"
HQSMS,12/06/2018,0000042942,Shree Balaji Woollen Mills,IND,BLANKETS,"148,176"
LBCBI,12/06/2018,0000000051,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"154,875"
LBY01,12/06/2018,0000000633,Alsarah Alafriqe,LBY,BEDCLOTHES/ MATRESSES/ TOWELS,"126,760"
NER01,12/06/2018,0000002603,DANISH REFUGEE COUNCIL,DNK,FINANCIAL SERVICES,"300,000"
SYR01,12/06/2018,0000005028,KHULUD SIRRI HALABI / DHL Express,LBN,CARGO/PASSENGER TRANSPORT,"172,678"
UNOPS,12/06/2018,0000000295,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"418,607"
HQSMS,11/06/2018,0000042915,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"103,840"
IRQ01,11/06/2018,0000003474,Iraq Al-Iquhowan company,IRQ,DIESEL,"403,558"
RWA01,11/06/2018,0000001588,COMPUTER SUPPORT AND CONSULTANCY LTD,RWA,TELECOMS SERVICES,"107,285"
SSD01,11/06/2018,0000003477,Juba Office Cleaning Services  LTD,UGA,MAINTENANCE/ CONSTRUCTION SER,"502,798"
COD01,08/06/2018,0000007270,CFAO MOTORS RDC,COD,BUSINESS/ ADMINISTRATIVE SER,"175,000"
HQSMS,08/06/2018,0000042900,Sunrise Communications AG,CHE,COMPUTER SERVICES,"143,763"
HQSMS,08/06/2018,0000042901,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"323,444"
HQSMS,08/06/2018,0000042901,TOYOTA MOTOR CORPORATION,JPN,4x4 SC PICP-UP,"404,884"
HQSMS,08/06/2018,0000042901,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"1,948,849"
HQSMS,08/06/2018,0000042904,Wood for Trees Ltd.,GBR,BUSINESS/ ADMINISTRATIVE SER,"143,019"
HQSMS,08/06/2018,0000042907,UNITED NATIONS OFFICE AT GENEVA,CHE,WRITING/TRANSLATION/ INTERPRET,"161,672"
TUR01,08/06/2018,0000004793,SERENAS ULUSLARARASI TURIZM KONGRE,TUR,BUSINESS/ ADMINISTRATIVE SER,"155,520"
TUR01,08/06/2018,0000004795,SERENAS ULUSLARARASI TURIZM KONGRE,TUR,BUSINESS/ ADMINISTRATIVE SER,"261,360"
TUR01,08/06/2018,0000004798,ADECCO HIZMET VE DANISMANLIK A.S,TUR,BUSINESS/ ADMINISTRATIVE SER,"122,412"
TUR01,08/06/2018,0000004799,ADECCO HIZMET VE DANISMANLIK A.S,TUR,BUSINESS/ ADMINISTRATIVE SER,"224,423"
TUR01,08/06/2018,0000004801,SAHRA CEVIRI ARASTIRMA VE DAN. HIZ. LTD.,TUR,WRITING/TRANSLATION/ INTERPRET,"131,988"
HQSMS,07/06/2018,0000042888,UltiSat Inc.,USA,TELECOMS SERVICES,"130,000"
SSD01,07/06/2018,0000003474,"World Food Programme, South Sudan",ITA,CHARTERS,"120,000"
ETCBI,06/06/2018,0000000005,Commerical Bank of Ethiopia,ETH,BUSINESS/ ADMINISTRATIVE SER,"139,395"
ETCBI,06/06/2018,0000000006,Commerical Bank of Ethiopia,ETH,BUSINESS/ ADMINISTRATIVE SER,"132,296"
HQSMS,06/06/2018,0000042877,KUEHNE + NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"113,295"
HQSMS,06/06/2018,0000042880,UNITED NATIONS SYSTEM STAFF COLLEGE,ITA,EDUCATION/ TRAINING SERVICES,"142,720"
LBCBI,06/06/2018,0000000047,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"119,525"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
LBCBI,06/06/2018,0000000048,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"119,875"
LBCBI,06/06/2018,0000000049,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"118,475"
LBCBI,06/06/2018,0000000050,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"134,925"
PSFRR,06/06/2018,0000001252,METADONORS SRL,ITA,ADVERTISING/ INFORMATION SER,"153,810"
UNOPS,06/06/2018,0000000292,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"483,844"
UNOPS,06/06/2018,0000000293,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"488,798"
GRC01,05/06/2018,0000002887,KIMONAS SAXIONIS-X.SAXIONI OE,GRC,MEETING/TRAVEL/ FOOD SER,"217,770"
HQSMS,05/06/2018,0000042859,VOLVO TRUCK CORPORATION,SWE,TANKERS,"111,387"
TZA01,05/06/2018,0000004068,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"184,438"
HQSMS,04/06/2018,0000042858,NV Reibel SA,BEL,INVESTIGATION TECHNICAL SERVIC,"220,674"
KEN01,04/06/2018,0000010830,EQUITY BANK KENYA LTD,KEN,FINANCIAL SERVICES,"167,728"
SYCBI,04/06/2018,0000000003,ASYLUM SEEKERS/REFUGEES,SYR,FINANCIAL SERVICES,"948,111"
TUR01,04/06/2018,0000004782,ALTUNOZ ITHALAT IHRACAT SANAYI,TUR,BEDCLOTHES/ MATRESSES/ TOWELS,"679,575"
BDI01,01/06/2018,0000001179,NIMPAGARITSE MARIE GORETH,BDI,FUELS (UNSPECIFIED),"227,061"
BDI01,01/06/2018,0000001180,BURUNDI QUALITY STOVES,BDI,FUELS (UNSPECIFIED),"163,847"
HQSMS,01/06/2018,0000042848,Panalpina Danmark Filial af Panalpina AB,DNK,CARGO/PASSENGER TRANSPORT,"363,552"
HQSMS,01/06/2018,0000042850,Bollore Logistics India Limited,IND,CARGO/PASSENGER TRANSPORT,"160,594"
TRCBI,01/06/2018,0000000004,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"159,897"
ETH01,31/05/2018,0000006739,ETAB SOAP FACTORY,ETH,SOAP/CLEANING /HYGIENE SUPPLIE,"107,419"
UNOPS,31/05/2018,0000000291,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"382,203"
BDI01,30/05/2018,0000001177,UNDP REPRESENTATIVE IN BURUNDI,BDI,SECURITY/ SAFETY SERVICES,"127,624"
ETCBI,30/05/2018,0000000004,Commerical Bank of Ethiopia,ETH,BUSINESS/ ADMINISTRATIVE SER,"135,638"
HQSMS,30/05/2018,0000042810,Tana Netting FZ-LLC,ARE,MOSQUITO NET,"214,170"
HQSMS,30/05/2018,0000042815,KATE FREIGHT AND TRAVEL LTD,KEN,STORAGE/PACKING/HANDLING,"298,945"
HQSMS,30/05/2018,0000042817,DALMAR TRANSPORTERS LTD,KEN,CARGO/PASSENGER TRANSPORT,"121,600"
IRQ01,30/05/2018,0000003465,Iraq Wallet,IRQ,BUSINESS/ ADMINISTRATIVE SER,"597,600"
JOCBI,30/05/2018,0000000007,Cairo Amman Bank,JOR,BUSINESS/ ADMINISTRATIVE SER,"5,738,701"
JOCBI,30/05/2018,0000000008,Cairo Amman Bank,JOR,FINANCIAL SERVICES,"134,181"
HQSMS,29/05/2018,0000042805,Better Shelter RHU AB,SWE,PREFABRICATED House,"460,217"
LBN01,29/05/2018,0000002925,SECURITY ENGINEERING SAL,LBN,COMPUTER SERVICES,"127,000"
RWA01,29/05/2018,0000001586,EGLISE ADVENTISTE DU 7eme JOUR,RWA,BUSINESS/ ADMINISTRATIVE SER,"108,000"
HQSMS,28/05/2018,0000042767,MICROSOFT IRELAND OPERATIONS LTD,IRL,COMPUTER SERVICES,"119,213"
HQSMS,28/05/2018,0000042772,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"289,000"
LBN01,28/05/2018,0000002918,Infact Production,LBN,ADVERTISING/ INFORMATION SER,"214,000"
NER01,28/05/2018,0000002585,MONDIAL INTERNATIONAL AIR SERVICE,NER,MAINTENANCE/ CONSTRUCTION SER,"111,278"
UNOPS,28/05/2018,0000000022,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"422,673"
COD01,25/05/2018,0000007248,United Nations Development Program,COD,BUSINESS/ ADMINISTRATIVE SER,"407,486"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,25/05/2018,0000042751,Better Shelter RHU AB,SWE,PREFABRICATED House,"634,783"
BGD01,24/05/2018,0000001484,FARDIN TRADERS,BGD,WATER BUCKET/ BASINE,"266,701"
GRCBI,24/05/2018,0000000002,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"2,328,756"
GRCBI,24/05/2018,0000000003,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"3,060,694"
UGA01,24/05/2018,0000006792,UGANDA TELECOM LIMITED,UGA,COMPUTER SERVICES,"118,489"
HQSMS,23/05/2018,0000042723,ORACLE SOFTWARE GMBH,CHE,COMPUTER SERVICES,"430,415"
HQSMS,23/05/2018,0000042730,KITCHEN ESSENTIALS,IND,KITCHENWARE,"467,460"
HQSMS,23/05/2018,0000042736,NATIONAL TENT HOUSE,PAK,BLANKETS,"177,405"
KEN01,23/05/2018,0000010792,TOTAL KENYA LIMITED,KEN,DIESEL,"381,038"
SSD01,23/05/2018,0000003467,"World Food Programme, South Sudan",ITA,BUSINESS/ ADMINISTRATIVE SER,"357,781"
TUR01,23/05/2018,0000004755,ADECCO HIZMET VE DANISMANLIK A.S,TUR,BUSINESS/ ADMINISTRATIVE SER,"1,309,008"
UGA01,23/05/2018,0000006690,UNDP RESIDENT REPRESENTATIVE,UGA,BUSINESS/ ADMINISTRATIVE SER,"493,280"
UNOPS,23/05/2018,0000000289,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"159,709"
BDI01,22/05/2018,0000001164,UNDP REPRESENTATIVE IN BURUNDI,BDI,HEALTHCARE SERVICES,"209,050"
BGD01,22/05/2018,0000001480,MDS Enterprise,BGD,STRUCTURAL BUILDING PRODUCTS /,"185,222"
HQSMS,22/05/2018,0000042705,HCL Technologies Limited,IND,SOFTWARE,"143,640"
HQSMS,22/05/2018,0000042708,UNDP COMMON SERVICES,DNK,BUSINESS/ ADMINISTRATIVE SER,"697,478"
HQSMS,22/05/2018,0000042709,HCL Technologies Limited,IND,FINANCIAL SERVICES,"198,450"
LBCBI,22/05/2018,0000000037,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"257,250"
HQSMS,21/05/2018,0000042698,SPARTAN RELIEF SUPPLIES LIMITED,KEN,BEDCLOTHES/ MATRESSES/ TOWELS,"209,100"
HQSMS,21/05/2018,0000042699,NJIMIA PHARMACEUTICALS LTD,KEN,BLANKETS,"382,200"
HQSMS,21/05/2018,0000042701,RELIEFLINE KENYA LTD,KEN,PERSONAL CARE PRODUCTS,"300,000"
LBCBI,21/05/2018,0000000036,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"5,213,425"
UNOPS,20/05/2018,0000000288,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"2,315,888"
IRQ01,19/05/2018,0000003456,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"352,611"
UGA01,19/05/2018,0000006778,UNDP RESIDENT REPRESENTATIVE,UGA,BUSINESS/ ADMINISTRATIVE SER,"100,869"
COD01,18/05/2018,0000007233,DANISH REFUGEE COUNCIL,DNK,FINANCIAL SERVICES,"111,792"
HQSMS,18/05/2018,0000042688,Gnucoop Societa Cooperativa,ITA,COMPUTER SERVICES,"228,563"
HQSMS,18/05/2018,0000042693,ACCENTURE AG,CHE,COMPUTER SERVICES,"168,454"
LBN01,18/05/2018,0000002901,Wavemaker s.a.r.l,LBN,ADVERTISING/ INFORMATION SER,"194,000"
LBN01,18/05/2018,0000002903,FOO s.a.l,LBN,COMPUTER SERVICES,"100,000"
SSD01,18/05/2018,0000003463,UNMISS,CHE,MAINTENANCE/ CONSTRUCTION SER,"186,240"
TUR01,18/05/2018,0000004749,PAPILON SAVUNMA GUVENLIK SIST,TUR,DATA COLLECTION EQUIPMENT,"701,712"
HQSMS,17/05/2018,0000042667,KUEHNE + NAGEL A/S,DNK,WATER TANK/ WATER CONTAINERS,"179,400"
HQSMS,17/05/2018,0000042678,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"186,007"
HQSMS,17/05/2018,0000042681,ELCA INFORMATIQUE SA,CHE,FINANCIAL SERVICES,"253,010"
HQSMS,17/05/2018,0000042682,ELCA INFORMATIQUE SA,CHE,FINANCIAL SERVICES,"130,586"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
KEN01,17/05/2018,0000010779,WFP SOMALIA,KEN,CHARTERS,"250,000"
LBN01,17/05/2018,0000002900,UNDP IN LEBANON,LBN,BUSINESS/ ADMINISTRATIVE SER,"304,082"
TDCBI,17/05/2018,0000000008,MILLICOM TCHAD/HCR,TCD,FINANCIAL SERVICES,"165,304"
TUR01,17/05/2018,0000004743,ALTUNOZ ITHALAT IHRACAT SANAYI,TUR,STRUCTURAL BUILDING PRODUCTS /,"1,088,200"
UNOPS,17/05/2018,0000000014,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"1,209,983"
UNOPS,17/05/2018,0000000245,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"108,800"
HQSMS,16/05/2018,0000042664,ELCA INFORMATIQUE SA,CHE,FINANCIAL SERVICES,"138,747"
JOR01,16/05/2018,0000005281,Al-Edwan Contracting Company,JOR,MAINTENANCE/ CONSTRUCTION SER,"182,428"
HQSMS,15/05/2018,0000042654,KUEHNE + NAGEL A/S,DNK,CHARTERS,"114,800"
HQSMS,15/05/2018,0000042656,UNITED NATIONS OFFICE AT GENEVA,CHE,FINANCIAL SERVICES,"2,628,450"
SYCBI,15/05/2018,0000000002,ASYLUM SEEKERS/REFUGEES,SYR,FINANCIAL SERVICES,"294,097"
SYR01,15/05/2018,0000005020,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"203,540"
DJI01,14/05/2018,0000000988,AGS - AGENCE GENERALE DE SERVICE,DJI,SECURITY/ SAFETY SERVICES,"134,395"
GRC01,14/05/2018,0000002854,ZORPIDIS A.E.E. TOYRISTIKON KSENODOX.,GRC,CARGO/PASSENGER TRANSPORT,"285,024"
NLD01,14/05/2018,0000000041,DIRECT SUD RECRUTEMENT DONATEURS,FRA,ADVERTISING/ INFORMATION SER,"265,700"
SYCBI,14/05/2018,0000000001,ASYLUM SEEKERS/REFUGEES,SYR,BUSINESS/ ADMINISTRATIVE SER,"161,429"
TCD01,14/05/2018,0000006336,SOPETRANS,TCD,DIESEL,"124,715"
UNOPS,14/05/2018,0000000211,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"416,513"
YEM01,13/05/2018,0000003306,STALLION SECURITY & SAFETY SERVICES LTD.,YEM,SECURITY/ SAFETY SERVICES,"152,853"
YECBI,12/05/2018,0000000007,AL-AMAL MICROFINANCE BANK,YEM,FINANCIAL SERVICES,"663,930"
YECBI,12/05/2018,0000000008,AL-AMAL MICROFINANCE BANK,YEM,FINANCIAL SERVICES,"163,323"
GRCBI,11/05/2018,0000000001,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"6,161,923"
HQSMS,11/05/2018,0000042628,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"302,895"
KEN01,11/05/2018,0000010760,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"647,393"
KOR01,11/05/2018,0000000844,Salesworks Korea LLC,KOR,ADVERTISING/ INFORMATION SER,"6,547,106"
TDCBI,11/05/2018,0000000006,MILLICOM TCHAD/HCR,TCD,FINANCIAL SERVICES,"133,765"
TDCBI,11/05/2018,0000000007,MILLICOM TCHAD/HCR,TCD,FINANCIAL SERVICES,"144,704"
TUR01,11/05/2018,0000004725,SREO CONSULTING,TUR,FINANCIAL SERVICES,"115,210"
BRA01,10/05/2018,0000000479,DEMO TV LTD,GBR,TELECOMS SERVICES,"265,000"
HQSMS,10/05/2018,0000042599,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"100,625"
HQSMS,10/05/2018,0000042603,Better Shelter RHU AB,SWE,PREFABRICATED House,"190,435"
HQSMS,10/05/2018,0000042605,Shree Balaji Woollen Mills,IND,BLANKETS,"167,270"
HQSMS,10/05/2018,0000042607,Better Shelter RHU AB,SWE,PREFABRICATED House,"444,348"
HQSMS,10/05/2018,0000042620,NUTRISET SAS,FRA,PREPARED/ PRESERVED FOODS,"516,000"
JORMN,10/05/2018,0000000410,KUEHNE + NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"221,850"
TDCBI,10/05/2018,0000000002,MILLICOM TCHAD/HCR,TCD,FINANCIAL SERVICES,"751,555"
TUR01,10/05/2018,0000004720,MANPOWER INSAN KAYNAKLARI LIMITED SIRKET,TUR,BUSINESS/ ADMINISTRATIVE SER,"3,831,418"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
ZMB01,10/05/2018,0000001835,G4S SECURE SOLUTIONS ZAMBIA LIMITED,ZMB,SECURITY/ SAFETY SERVICES,"112,514"
DONIK,09/05/2018,0000000540,Better Shelter RHU AB,SWE,PREFABRICATED House,"267,920"
HQSMS,09/05/2018,0000042580,HCL Technologies Limited,IND,FINANCIAL SERVICES,"145,250"
HQSMS,09/05/2018,0000042585,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"480,968"
HQSMS,09/05/2018,0000042587,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"575,280"
HQSMS,09/05/2018,0000042588,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"322,596"
HQSMS,09/05/2018,0000042589,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"197,041"
LBCBI,09/05/2018,0000000032,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"121,275"
LBCBI,09/05/2018,0000000033,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"121,975"
LBCBI,09/05/2018,0000000034,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"121,800"
LBCBI,09/05/2018,0000000035,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"137,725"
CAN01,08/05/2018,0000001139,Globalfaces Direct Inc.,CAN,BUSINESS/ ADMINISTRATIVE SER,"730,381"
CAN01,08/05/2018,0000001140,Direct Point Group,CAN,WRITING/TRANSLATION/ INTERPRET,"206,449"
CAN01,08/05/2018,0000001141,Direct Point Group,CAN,WRITING/TRANSLATION/ INTERPRET,"157,372"
DONIK,08/05/2018,0000000538,Fast Retailing Co. Ltd.,JPN,CLOTHING,"242,593"
DONIK,08/05/2018,0000000539,Fast Retailing Co. Ltd.,JPN,CLOTHING,"242,593"
HQSMS,08/05/2018,0000042564,Better Shelter RHU AB,SWE,PREFABRICATED House,"634,783"
HQSMS,08/05/2018,0000042568,FIPOI,CHE,BUSINESS/ ADMINISTRATIVE SER,"2,537,333"
HQSMS,08/05/2018,0000042574,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"1,150,000"
BRA01,07/05/2018,0000000476,ADER & LANG PROJETOS E DESENV. LTDA,BRA,ADVERTISING/ INFORMATION SER,"329,811"
DONIK,07/05/2018,0000000537,UPS Foundation,USA,CARGO/PASSENGER TRANSPORT,"194,577"
KEN01,07/05/2018,0000010743,DALBIT PETROLEUM LIMITED,KEN,DIESEL,"121,943"
SYR01,07/05/2018,0000005009,ALKUSTY FOR TRADING COMPANY S.A.L,LBN,CLOTHING,"130,000"
SSD01,05/05/2018,0000003445,ZEREGABER GENERAL TRADING,UGA,CONCRETE/ CEMENT/ PLASTER,"104,068"
HQSMS,04/05/2018,0000042548,NOVACOM SERVICES,FRA,GFM VTS FEES,"700,000"
HQSMS,04/05/2018,0000042551,KUEHNE + NAGEL A/S,DNK,CHARTERS,"118,000"
NLD01,04/05/2018,0000000040,DIRECT SUD RECRUTEMENT DONATEURS,FRA,ADVERTISING/ INFORMATION SER,"181,159"
BGD01,03/05/2018,0000001458,SUPPLY SOLUTION,BGD,CONCRETE/ CEMENT/ PLASTER,"457,339"
