Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,12/05/2017,0000038342,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"117,648"
HQSMS,12/05/2017,0000038343,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"113,484"
KOR01,11/05/2017,0000000789,Group M Korea Co. Ltd.,KOR,ADVERTISING/ INFORMATION SER,"115,039"
DZA01,10/05/2017,0000000891,SALI Fatiha Vve NALOUFI,DZA,BUSINESS/ ADMINISTRATIVE SER,"104,499"
HQSMS,10/05/2017,0000038312,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"1,111,889"
JOR01,10/05/2017,0000004657,Al-Edwan Contracting Company,JOR,MAINTENANCE/ CONSTRUCTION SER,"5,195,496"
JOR01,10/05/2017,0000004658,Al-Edwan Contracting Company,JOR,MAINTENANCE/ CONSTRUCTION SER,"128,300"
RWA01,10/05/2017,0000001442,AGESPRO SECURITY,RWA,SECURITY/ SAFETY SERVICES,"142,334"
FRA01,09/05/2017,0000001181,MEDIAEDGE:CIA INTERNATIONAL LIMITED,GBR,ADVERTISING/ INFORMATION SER,"325,733"
GRC01,09/05/2017,0000002153,VODAFONE- PANAFON AEET,GRC,TELECOMS SERVICES,"103,149"
JOR01,09/05/2017,0000004656,Irbid District Electricity Company LTD,JOR,UTILITIES,"4,692,261"
SYR01,09/05/2017,0000004690,SADCOP,SYR,DIESEL,"124,185"
UGA01,09/05/2017,0000006101,TELTEC INVESTMENTS LTD.,UGA,REGISTRATION EQUIP,"147,001"
COD01,08/05/2017,0000006652,UNHAS RDC,COD,CARGO/PASSENGER TRANSPORT,"236,094"
LBR01,08/05/2017,0000002156,NEW AFRICA RESEARCH AND DEVELOPMENT,LBR,ENGINEERING SERVICES,"105,545"
UGA01,08/05/2017,0000006099,Blue Pearls Co Limited,UGA,CARGO/PASSENGER TRANSPORT,"140,094"
SOM01,05/05/2017,0000002212,UNDP REPRESENTATIVE IN SOMALIA,KEN,BUSINESS/ ADMINISTRATIVE SER,"386,177"
TCD01,05/05/2017,0000005879,WFP CHAD IMPREST ACCOUNT XAF,TCD,MEETING/TRAVEL/ FOOD SER,"173,742"
TUR01,05/05/2017,0000003456,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,CARGO/PASSENGER TRANSPORT,"200,945"
PSFRR,04/05/2017,0000001005,METADONORS SRL,ITA,ADVERTISING/ INFORMATION SER,"137,351"
SYR01,04/05/2017,0000004685,UNOPS,CHE,SECURITY/ SAFETY SERVICES,"112,093"
TUR01,04/05/2017,0000003453,ALTUNOZ ITHALAT IHRACAT SANAYI,TUR,BEDCLOTHES/ MATRESSES/ TOWELS,"1,681,750"
AFG01,03/05/2017,0000004448,ALI SHANG MSP,AFG,BUSINESS/ ADMINISTRATIVE SER,"1,400,000"
HQSMS,03/05/2017,0000038252,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"262,350"
ITA01,03/05/2017,0000001815,Hertz Italiana Srl,ITA,BUSINESS/ ADMINISTRATIVE SER,"142,780"
KEN01,03/05/2017,0000009817,WFP SOMALIA,KEN,MEETING/TRAVEL/ FOOD SER,"180,000"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
UGA01,03/05/2017,0000006090,RELIEFLINE UGANDA LTD,UGA,AGRICULTURE/ GARDEN TOOLS,"259,786"
IRN01,02/05/2017,0000006342,DANISH REFUGEE COUNCIL,DNK,BUSINESS/ ADMINISTRATIVE SER,"110,000"
LBR01,01/05/2017,0000002151,TOTAL LIBERIA INC.,LBR,DIESEL,"160,000"
LBR01,01/05/2017,0000002152,TOTAL LIBERIA INC.,LBR,DIESEL,"180,000"
HQSMS,26/04/2017,0000038229,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"124,080"
AFG01,24/04/2017,0000004445,UNITED NATIONS WORLD FOOD PROGRAMME,AFG,MEETING/TRAVEL/ FOOD SER,"136,500"
AFG01,24/04/2017,0000004446,UNDP REPRESENTATIVE IN AFGHANISTAN,AFG,BUSINESS/ ADMINISTRATIVE SER,"249,379"
COD01,24/04/2017,0000006647,United Nations Development Program,COD,BUSINESS/ ADMINISTRATIVE SER,"286,007"
NER01,24/04/2017,0000002238,DANISH REFUGEE COUNCIL,DNK,FINANCIAL SERVICES,"340,000"
IRQ01,23/04/2017,0000003146,UNDP Representative USD Account-Iraq,JOR,BUSINESS/ ADMINISTRATIVE SER,"408,170"
SAU01,23/04/2017,0000001171,Middle East Broadcasting Center (MBC),ARE,ADVERTISING/ INFORMATION SER,"149,000"
SYR01,23/04/2017,0000004679,SARA COMPANY,SYR,MAINTENANCE/ CONSTRUCTION SER,"242,492"
SYR01,23/04/2017,0000004680,KARDISI Co.,IRQ,MAINTENANCE/ CONSTRUCTION SER,"163,894"
SSD01,22/04/2017,0000002973,WS INSIGHT LIMITED,KEN,SECURITY/ SAFETY SERVICES,"149,200"
GRC01,21/04/2017,0000002125,ZORPIDIS A.E.E. TOYRISTIKON KSENODOX.,GRC,BUSINESS/ ADMINISTRATIVE SER,"192,766"
GRC01,21/04/2017,0000002128,ATHENAEUM OMONIA HOTEL MEPE,GRC,CIVIL AFFAIRS SERVICES,"223,694"
GRC01,21/04/2017,0000002130,MICHAILIDIS DEDI HOTEL TOUR & COM BUS SA,GRC,CIVIL AFFAIRS SERVICES,"144,470"
GRC01,21/04/2017,0000002131,PLATYSTOMO S.A.,GRC,CIVIL AFFAIRS SERVICES,"128,087"
GRC01,21/04/2017,0000002132,PANAGIOTIS G. ROUSSIS,GRC,CIVIL AFFAIRS SERVICES,"303,252"
GRC01,21/04/2017,0000002133,GAMEBUSTER LTD,GRC,CIVIL AFFAIRS SERVICES,"193,167"
HQSMS,21/04/2017,0000038184,DAMCO DENMARK A/S,DNK,CARGO/PASSENGER TRANSPORT,"113,400"
HQSMS,21/04/2017,0000038186,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"473,141"
HQSMS,21/04/2017,0000038187,HCL Technologies Limited,IND,FINANCIAL SERVICES,"168,087"
HQSMS,21/04/2017,0000038189,ALPINTER,BEL,BLANKETS,"461,583"
HQSMS,21/04/2017,0000038195,KITCHEN ESSENTIALS,IND,KITCHENWARE,"510,453"
HQSMS,21/04/2017,0000038201,EntServ Schweiz GmbH,CHE,COMPUTER SERVICES,"500,000"
HQSMS,21/04/2017,0000038202,EntServ Schweiz GmbH,CHE,COMPUTER SERVICES,"230,253"
HQSMS,21/04/2017,0000038207,Deloitte SA,CHE,SECURITY/ SAFETY SERVICES,"104,707"
HQSMS,21/04/2017,0000038213,SMARTER NOT HARDER,BEL,EDUCATION/ TRAINING SERVICES,"207,860"
MMR01,21/04/2017,0000002082,Basin International Ltd,MMR,KITCHENWARE,"113,928"
MMR01,21/04/2017,0000002084,HYPER MYANMAR RELIEF INTERNATIONAL,MMR,BLANKETS,"138,375"
HQSMS,20/04/2017,0000038164,NRS Relief FZE,ARE,BEDCLOTHES/ MATRESSES/ TOWELS,"221,550"
HQSMS,20/04/2017,0000038167,Shree Balaji Woollen Mills,IND,BLANKETS,"103,723"
HQSMS,20/04/2017,0000038173,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"283,680"
JOR01,20/04/2017,0000004633,JASCCO,JOR,MAINTENANCE/ CONSTRUCTION SER,"306,943"
TUR01,20/04/2017,0000003440,SAHRA CEVIRI ARASTIRMA VE DAN. HIZ. LTD.,TUR,WRITING/TRANSLATION/ INTERPRET,"495,256"
TUR01,20/04/2017,0000003441,SAHRA CEVIRI ARASTIRMA VE DAN. HIZ. LTD.,TUR,WRITING/TRANSLATION/ INTERPRET,"248,911"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
TUR01,20/04/2017,0000003444,YUNUS EMRE VAKFI IKTISADI ISLETMESI,TUR,PRINTED MEDIA,"1,224,175"
ALB01,19/04/2017,0000000286,UNDP Albania,ALB,BUSINESS/ ADMINISTRATIVE SER,"103,034"
ETH01,19/04/2017,0000005584,OIL LIBYA ETHIOPIA  LIMITED,ETH,DIESEL,"125,210"
HQSMS,19/04/2017,0000038150,GOLDEN AFRICA KENYA LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"148,000"
SPAGR,19/04/2017,0000000003,Inter'l Institute of Humanitarian Law,ITA,BUSINESS/ ADMINISTRATIVE SER,"164,544"
HQSMS,18/04/2017,0000038146,DELL SA,CHE,SECURITY/ SAFETY SERVICES,"134,408"
THA01,18/04/2017,0000001437,"CLICK2BIZ CO.,LTD.",THA,ADVERTISING/ INFORMATION SER,"128,704"
JOR01,17/04/2017,0000004621,Jordan Mobile Telephone Service Company,JOR,TELECOMS SERVICES,"105,994"
IRN01,16/04/2017,0000006341,BARIN PENDAR TRADING & SERVICE CO.,IRN,SECURITY/ SAFETY SERVICES,"119,874"
SOM01,16/04/2017,0000002198,CAMP OPERATING GROUP LTD,SOM,STRUCTURAL BUILDING PRODUCTS /,"144,150"
HQSMS,14/04/2017,0000038137,Clements & Company Inc.,USA,GFM INSURANCE FEES,"237,500"
HQSMS,14/04/2017,0000038138,Clements & Company Inc.,USA,GFM INSURANCE FEES,"205,433"
BDI01,13/04/2017,0000001055,UNITED NATIONS DEVELOPMENT PROGRAMME,BDI,SECURITY/ SAFETY SERVICES,"139,382"
BDI01,13/04/2017,0000001056,UNITED NATIONS DEVELOPMENT PROGRAMME,BDI,HEALTHCARE SERVICES,"164,441"
HQSMS,13/04/2017,0000038130,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"501,219"
HQSMS,13/04/2017,0000038131,KITCHEN ESSENTIALS,IND,KITCHENWARE,"149,797"
HQSMS,13/04/2017,0000038133,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,KITCHENWARE,"329,175"
KEN01,13/04/2017,0000009780,WFP SOMALIA,KEN,CHARTERS,"200,000"
LBN01,13/04/2017,0000002430,SETS sarl,LBN,PHOTO/ GRAPHIC/ DESIGN SER,"147,322"
SYR01,13/04/2017,0000004678,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"154,207"
HQSMS,12/04/2017,0000038112,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"1,296,626"
IRQ01,12/04/2017,0000003140,Jawharat Al-Sharq Company,IRQ,CARGO/PASSENGER TRANSPORT,"500,000"
COD01,11/04/2017,0000006632,WORLD FOOD PROGRAMME,ITA,CHARTERS,"661,000"
HQSMS,11/04/2017,0000038056,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"192,790"
HQSMS,11/04/2017,0000038061,TRUELITE ENERGY TRADING LLC,ARE,LAMP/ LAMP COMPONENTS,"377,580"
HQSMS,11/04/2017,0000038071,Restrata Solutions FZ LLC,ARE,EDUCATION/ TRAINING SERVICES,"475,934"
HQSMS,11/04/2017,0000038074,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,CARGO/PASSENGER TRANSPORT,"142,055"
HQSMS,11/04/2017,0000038076,PARAMOUNT TARPAULIN INDUSTRIES,PAK,BLANKETS,"252,141"
HQSMS,11/04/2017,0000038079,WHO (UNICC),CHE,COMPUTER SERVICES,"2,156,000"
HQSMS,11/04/2017,0000038080,Shree Balaji Woollen Mills,IND,BLANKETS,"146,362"
IRQ01,11/04/2017,0000003139,Iraq Wallet,IRQ,BUSINESS/ ADMINISTRATIVE SER,"179,556"
HQSMS,10/04/2017,0000038054,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"192,790"
HQSMS,10/04/2017,0000038055,THE MEDICAL EXPORT GROUP BV,NLD,MISC DRUGS,"150,022"
MMR01,10/04/2017,0000002074,Daw KHIN AYE,MMR,BUSINESS/ ADMINISTRATIVE SER,"220,000"
THA01,10/04/2017,0000001432,UN ESCAP,THA,BUSINESS/ ADMINISTRATIVE SER,"213,576"
TUR01,10/04/2017,0000003403,ALTUNOZ ITHALAT IHRACAT SANAYI,TUR,BEDCLOTHES/ MATRESSES/ TOWELS,"121,021"
UGA01,10/04/2017,0000006071,NASERA SUITES,CHE,BUSINESS/ ADMINISTRATIVE SER,"238,407"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
UGA01,10/04/2017,0000006072,CRESTANKS LIMITED,UGA,WATER PIPES/ RELATED SUPPLIERS,"143,186"
SYR01,09/04/2017,0000004675,Al-Amir Co for Food Products/Al Amir Lil,LBN,GENERAL CARGO TRUCKS,"848,440"
HQSMS,07/04/2017,0000038043,KITCHEN ESSENTIALS,IND,KITCHENWARE,"224,695"
HQSMS,07/04/2017,0000038046,KITCHEN ESSENTIALS,IND,KITCHENWARE,"224,695"
KEN01,07/04/2017,0000009760,SABRIN BUS SERVICE LTD,KEN,CARGO/PASSENGER TRANSPORT,"302,652"
HQSMS,06/04/2017,0000038039,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"141,840"
NLD01,06/04/2017,0000000003,Pepperminds Nederland BV,NLD,ADVERTISING/ INFORMATION SER,"532,087"
SYR01,06/04/2017,0000004671,KHULUD SIRRI HALABI / DHL Express,LBN,STORAGE/PACKING/HANDLING,"270,000"
SYR01,06/04/2017,0000004672,KHULUD SIRRI HALABI / DHL Express,LBN,STORAGE/PACKING/HANDLING,"837,521"
CAN01,05/04/2017,0000001006,"M+R Strategic Services, INC.",USA,BUSINESS/ ADMINISTRATIVE SER,"103,008"
CONS,05/04/2017,0000007409,"PARKINS,Craig Mr",CHE,FINANCIAL SERVICES,"189,000"
GBR01,05/04/2017,0000000435,BLUEFROG FUNDRAISING,GBR,COMPUTER SERVICES,"129,537"
GBR01,05/04/2017,0000000435,BLUEFROG FUNDRAISING,GBR,PHOTO/ GRAPHIC/ DESIGN SER,"135,795"
HQSMS,05/04/2017,0000038023,DGM VERON GRAUER S.A.,CHE,BUSINESS/ ADMINISTRATIVE SER,"180,723"
RWA01,05/04/2017,0000001434,MTN RWANDACELL S.A.R.L.,RWA,COMPUTER SERVICES,"146,667"
AFG01,04/04/2017,0000004429,ATIQULLAH HUSSAIN KHIL LTD,AFG,KITCHENWARE,"128,900"
HQSMS,04/04/2017,0000038005,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC MEDICAL SUPPLIES,"392,554"
HQSMS,04/04/2017,0000038006,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"803,864"
HQSMS,04/04/2017,0000038015,Special Contingency Risks Limited,GBR,INSURANCE SERVICES,"390,500"
GBR01,03/04/2017,0000000434,DEMO TV LTD,GBR,ADVERTISING/ INFORMATION SER,"225,282"
HQSMS,03/04/2017,0000037991,GOLDEN AFRICA KENYA LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"106,501"
HQSMS,03/04/2017,0000037995,GOLDEN AFRICA KENYA LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"336,818"
KEN01,03/04/2017,0000009743,HASHI ENERGY LIMITED,KEN,DIESEL,"371,538"
KEN01,03/04/2017,0000009745,HASHI ENERGY LIMITED,KEN,DIESEL,"175,035"
SYR01,03/04/2017,0000004666,AZAD Company,SYR,MAINTENANCE/ CONSTRUCTION SER,"269,280"
SYR01,03/04/2017,0000004667,SARA COMPANY,SYR,MAINTENANCE/ CONSTRUCTION SER,"833,093"
JOR01,02/04/2017,0000004602,Overseas Development Institute,GBR,ENGINEERING SERVICES,"105,557"
HQSMS,31/03/2017,0000037979,CORITY SOFTWARE INC,CAN,COMPUTER SERVICES,"113,480"
ETH01,30/03/2017,0000005449,SADEY SECURITY,ETH,MAINTENANCE/ CONSTRUCTION SER,"106,562"
HQSMS,30/03/2017,0000037967,DGM VERON GRAUER S.A.,CHE,BUSINESS/ ADMINISTRATIVE SER,"164,449"
HQSMS,30/03/2017,0000037970,BOSS COMPANY APS,DNK,OFFICE FURNITURE,"108,374"
HQSMS,30/03/2017,0000037972,Hewlett-Packard (Schweiz) GmbH,CHE,COMPUTER SERVICES,"118,941"
HQSMS,30/03/2017,0000037973,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"190,000"
IRQ01,30/03/2017,0000003137,Escudo Grup A. S.,TUR,BEDCLOTHES/ MATRESSES/ TOWELS,"1,795,862"
LBY01,30/03/2017,0000000447,Palm City Limited,LBY,BUSINESS/ ADMINISTRATIVE SER,"109,712"
SSD01,30/03/2017,0000002950,Tristar Transport LLC,ARE,DIESEL,"103,818"
THA01,30/03/2017,0000001423,RMA Automotive Company Limited,THA,INVESTIGATION TECHNICAL SERVIC,"459,110"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
JORMN,29/03/2017,0000000317,DANISH REFUGEE COUNCIL - DRC,DNK,EDUCATION/ TRAINING SERVICES,"179,521"
TCD01,29/03/2017,0000005860,WFP CHAD IMPREST ACCOUNT XAF,TCD,MEETING/TRAVEL/ FOOD SER,"170,780"
THA01,29/03/2017,0000001422,"DAMNOENSADUAK-DEE CO.,LTD.",THA,ADVERTISING/ INFORMATION SER,"143,469"
CAF01,28/03/2017,0000001843,WORLD FOOD PROGRAMME,CAF,MEETING/TRAVEL/ FOOD SER,"257,203"
HQSMS,28/03/2017,0000037937,FONDATION DES PARKINGS,CHE,BUSINESS/ ADMINISTRATIVE SER,"228,798"
KEN01,28/03/2017,0000009734,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"611,746"
TUR01,28/03/2017,0000003390,SAHRA CEVIRI ARASTIRMA VE DAN. HIZ. LTD.,TUR,WRITING/TRANSLATION/ INTERPRET,"142,622"
BRA01,27/03/2017,0000000383,ADER & LANG PROJETOS E DESENV. LTDA,BRA,ADVERTISING/ INFORMATION SER,"112,797"
GRC01,27/03/2017,0000002088,PREPAID FINANCIAL SERVICES LTD,GBR,FINANCIAL SERVICES,"101,387"
HQSMS,27/03/2017,0000037923,UNIVERSALIA MANAGEMENT GROUP,CAN,EVALUATION SERVICE,"115,685"
HQSMS,27/03/2017,0000037925,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"283,680"
HQSMS,27/03/2017,0000037926,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"492,150"
IRQ01,26/03/2017,0000003136,Idris Latif Hamad Ameen,IRQ,STORAGE/PACKING/HANDLING,"480,000"
ETH01,24/03/2017,0000005530,ETAB SOAP FACTORY,ETH,SOAP/CLEANING /HYGIENE SUPPLIE,"576,514"
ETH01,24/03/2017,0000005531,ETAB SOAP FACTORY,ETH,SOAP/CLEANING /HYGIENE SUPPLIE,"256,517"
ETH01,24/03/2017,0000005532,ETAB SOAP FACTORY,ETH,SOAP/CLEANING /HYGIENE SUPPLIE,"142,968"
HQSMS,24/03/2017,0000037503,ITAD LIMITED,GBR,EVALUATION SERVICE,"287,218"
HQSMS,24/03/2017,0000037910,BIAB INTERNATIONAL AB,SWE,WATER CANS,"115,200"
HQSMS,24/03/2017,0000037914,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,KITCHENWARE,"210,672"
SSD01,24/03/2017,0000002943,DANISH REFUGEE COUNCIL,DNK,FINANCIAL SERVICES,"102,473"
SSD01,24/03/2017,0000002944,DANISH REFUGEE COUNCIL,DNK,FINANCIAL SERVICES,"101,483"
COD01,23/03/2017,0000006621,WORLD FOOD PROGRAMME,ITA,CHARTERS,"1,545,936"
EGY01,23/03/2017,0000001945,Diocese of Egypt,EGY,BUSINESS/ ADMINISTRATIVE SER,"330,347"
GRC01,23/03/2017,0000002084,CARLSON WAGONLIT TRAVEL,GRC,MEETING/TRAVEL/ FOOD SER,"173,426"
HQSMS,23/03/2017,0000037901,KEID S.A.L,LBN,WATER COOLED POWER GENERATORS,"193,475"
KEN01,23/03/2017,0000009724,UNITED NATIONS HUMANITARIAN AIR SERVICES,KEN,CHARTERS,"315,000"
BEL01,22/03/2017,0000001182,CORNALINE HOUSE S.A.,BEL,BUSINESS/ ADMINISTRATIVE SER,"157,813"
HQSMS,22/03/2017,0000037877,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"169,400"
HQSMS,22/03/2017,0000037878,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"150,540"
HQSMS,22/03/2017,0000037880,PLANSON INTERNATIONAL CO.,USA,DATA COLLECTION EQUIPMENT,"100,800"
HQSMS,22/03/2017,0000037882,Shree Balaji Woollen Mills,IND,BLANKETS,"226,373"
HQSMS,22/03/2017,0000037883,MICROSOFT IRELAND OPERATIONS LTD,IRL,COMPUTER SERVICES,"247,075"
JOR01,22/03/2017,0000004588,Irbid District Electricity Company LTD,JOR,MAINTENANCE/ CONSTRUCTION SER,"160,650"
SYR01,22/03/2017,0000004662,KHULUD SIRRI HALABI / DHL Express,LBN,CARGO/PASSENGER TRANSPORT,"750,000"
THA01,22/03/2017,0000001420,INTERWORKS LLC,USA,EDUCATION/ TRAINING SERVICES,"215,780"
TZA01,22/03/2017,0000003779,TOTAL (T) LTD,TZA,DIESEL,"103,716"
HQSMS,21/03/2017,0000037866,SECUR'ARCHIV SA,CHE,BUSINESS/ ADMINISTRATIVE SER,"135,410"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,21/03/2017,0000037867,Romande Energie Commerce SA,CHE,UTILITIES,"268,123"
PAK01,21/03/2017,0000005475,UNDP REPRESENTATIVE IN PAKISTAN,PAK,BUSINESS/ ADMINISTRATIVE SER,"156,199"
GBR01,20/03/2017,0000000432,FREDERICK HOLT & COMPANY LIMITED,GBR,BUSINESS/ ADMINISTRATIVE SER,"218,648"
SSD01,20/03/2017,0000002924,UNMISS,CHE,BUSINESS/ ADMINISTRATIVE SER,"158,101"
DONIK,17/03/2017,0000000421,Kuwait,CHE,BUSINESS/ ADMINISTRATIVE SER,"106,762"
HQSMS,17/03/2017,0000037855,WILLIS LTD,GBR,INSURANCE SERVICES,"140,000"
KEN01,17/03/2017,0000009716,WFP SOMALIA,KEN,MEETING/TRAVEL/ FOOD SER,"311,821"
NGA01,17/03/2017,0000001331,BRIDGE CAP NIG LTD,NGA,STRUCTURAL BUILDING PRODUCTS /,"110,228"
NGA01,17/03/2017,0000001333,BRIDGE CAP NIG LTD,NGA,STRUCTURAL BUILDING PRODUCTS /,"105,178"
UGA01,17/03/2017,0000006052,G4S SECURE SOLUTIONS UGANDA LTD,UGA,SECURITY/ SAFETY SERVICES,"151,687"
ETH01,16/03/2017,0000005522,MINISTRY OF COMM.. & INFO. TECHNOLOGY,ETH,COMPUTER SERVICES,"218,300"
GRC01,16/03/2017,0000002069,BALTSES A.E.,GRC,CIVIL AFFAIRS SERVICES,"256,279"
GRC01,16/03/2017,0000002071,ATHENAEUM OMONIA HOTEL M. EPE,GRC,CIVIL AFFAIRS SERVICES,"240,224"
GRC01,16/03/2017,0000002072,ATHENAEUM OMONIA HOTEL MEPE,GRC,CIVIL AFFAIRS SERVICES,"232,384"
HQSMS,16/03/2017,0000037842,XEROX AG,CHE,REPRODUCTION SERVICES,"217,911"
HQSMS,16/03/2017,0000037843,PLANSON INTERNATIONAL CO.,USA,PRINTER/ PRINTER ACCESSORIES,"453,150"
HQSMS,16/03/2017,0000037845,SWISSCOM (Switzerland) Ltd,CHE,TELECOMS SERVICES,"129,096"
HQSMS,15/03/2017,0000037818,WIPRO LIMITED,IND,COMPUTER SERVICES,"347,949"
HQSMS,15/03/2017,0000037819,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"261,089"
HQSMS,15/03/2017,0000037821,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"300,718"
HQSMS,15/03/2017,0000037823,REGIE DU RHONE SA,CHE,STORAGE/PACKING/HANDLING,"114,673"
HQSMS,15/03/2017,0000037824,DANOFFICE PLC,DNK,COMPUTERS,"246,191"
HQSMS,15/03/2017,0000037827,FIPOI,CHE,BUSINESS/ ADMINISTRATIVE SER,"2,494,499"
HQSMS,15/03/2017,0000037830,NUTRISET SAS,FRA,PREPARED/ PRESERVED FOODS,"352,237"
SOM01,15/03/2017,0000002172,WFP SOMALIA,KEN,CARGO/PASSENGER TRANSPORT,"202,103"
SPAGR,15/03/2017,0000000002,Iran Health Insurance Organization -IHIO,IRN,BUSINESS/ ADMINISTRATIVE SER,"13,277,798"
ETH01,14/03/2017,0000005082,CIMRAN GENERAL CONSTRUCTION,ETH,MAINTENANCE/ CONSTRUCTION SER,"150,000"
HQSMS,14/03/2017,0000037808,NV Reibel SA,BEL,INVESTIGATION TECHNICAL SERVIC,"159,067"
HQSMS,14/03/2017,0000037810,LANDMARK RESOURCES FZE,ARE,BEDCLOTHES/ MATRESSES/ TOWELS,"2,784,780"
IRQ01,14/03/2017,0000003131,Iraq Wallet,IRQ,FINANCIAL SERVICES,"192,531"
IRQ01,14/03/2017,0000003133,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,PREFABRICATED House,"128,088"
JOR01,14/03/2017,0000004575,Kuehne and Nagel,JOR,CARGO/PASSENGER TRANSPORT,"311,461"
JORMN,14/03/2017,0000000312,Kuehne and Nagel,JOR,STORAGE/PACKING/HANDLING,"259,000"
RWA01,14/03/2017,0000001427,KOBIL RWANDA SARL,RWA,DIESEL,"524,682"
TUR01,14/03/2017,0000003343,MANPOWER INSAN KAYNAKLARI LIMITED SIRKET,TUR,BUSINESS/ ADMINISTRATIVE SER,"3,000,000"
TUR01,14/03/2017,0000003344,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"1,090,557"
HQSMS,13/03/2017,0000037795,Wood for Trees Ltd.,GBR,BUSINESS/ ADMINISTRATIVE SER,"109,888"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,13/03/2017,0000037796,Top-Net Services SA,CHE,MAINTENANCE/ CONSTRUCTION SER,"532,669"
IRQ01,13/03/2017,0000003130,Jawharat Al-Sharq Company,IRQ,STORAGE/PACKING/HANDLING,"922,950"
NGA01,13/03/2017,0000001323,PRIME LODGE APARTMENT LTD,NGA,BEDCLOTHES/ MATRESSES/ TOWELS,"247,769"
SYR01,13/03/2017,0000004657,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"136,947"
TUR01,13/03/2017,0000003341,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"786,320"
TZA01,13/03/2017,0000003775,UNITED NATIONS DEVELOPMENT PROGRAMME,TZA,HEALTHCARE SERVICES,"203,953"
JOR01,12/03/2017,0000004563,Irbid District Electricity Company LTD,JOR,UTILITIES,"114,407"
SRB01,10/03/2017,0000001389,KUEHNE AND NAGEL A/S,DNK,STORAGE/PACKING/HANDLING,"119,300"
TCD01,10/03/2017,0000005849,AHMAT GONI BICHARA,TCD,BUSINESS/ ADMINISTRATIVE SER,"266,734"
TUR01,10/03/2017,0000003333,SECURITAS GUVENLIK SISTEMLERI A.S.,TUR,SECURITY/ SAFETY SERVICES,"125,097"
HQSMS,09/03/2017,0000037786,Salesforce.com,GBR,COMPUTER SERVICES,"105,652"
MMR01,09/03/2017,0000002069,LEO EXERA,MMR,SECURITY/ SAFETY SERVICES,"254,977"
AFG01,08/03/2017,0000004416,Afghan National Police,AFG,SECURITY/ SAFETY SERVICES,"259,257"
UGA01,08/03/2017,0000006028,MUKWANO INDUSTRIES UGANDA LIMITED,UGA,WATER CANS,"281,408"
